"user_id","country","gender","device","test_group","conversion","total_spent"
"1019441","Brazil","Other","Android","Treatment","0","0.00"
"1019442","Turkey","Male","iOS","Treatment","0","0.00"
"1019443","USA","Male","Android","Control","0","0.00"
"1019444","USA","Female","iOS","Treatment","0","0.00"
"1019445","Brazil","Other","iOS","Control","0","0.00"
"1019446","Mexico","Female","Android","Control","0","0.00"
"1019447","Brazil","Female","Android","Treatment","0","0.00"
"1019448","USA","Male","iOS","Treatment","0","0.00"
"1019449","Turkey","Male","iOS","Control","0","0.00"
"1019450","France","Female","iOS","Control","0","0.00"
"1019451","USA","Male","iOS","Control","0","0.00"
"1019452","France","Male","iOS","Treatment","0","0.00"
"1019453","Mexico","Male","Android","Control","0","0.00"
"1019454","Mexico","Male","Android","Control","0","0.00"
"1019455","USA","Male","Android","Control","0","0.00"
"1019456","Mexico","Male","Android","Treatment","0","0.00"
"1019457","USA","Female","Android","Control","0","0.00"
"1019458","Australia","Male","iOS","Treatment","0","0.00"
"1019459","Brazil","Other","iOS","Control","0","0.00"
"1019460","Australia","","iOS","Treatment","0","0.00"
"1019461","USA","Female","Android","Control","0","0.00"
"1019462","Germany","Female","Android","Treatment","0","0.00"
"1019463","USA","Male","iOS","Control","0","0.00"
"1019464","France","Male","Android","Treatment","0","0.00"
"1019465","Germany","Male","Android","Treatment","0","0.00"
"1019466","Spain","Female","iOS","Control","0","0.00"
"1019467","Mexico","Female","iOS","Control","0","0.00"
"1019468","Brazil","Male","iOS","Control","0","0.00"
"1019469","United Kingdom","Male","Android","Treatment","0","0.00"
"1019471","Turkey","","iOS","Control","0","0.00"
"1019472","USA","Male","iOS","Treatment","0","0.00"
"1019473","Germany","Female","Android","Treatment","0","0.00"
"1019474","Canada","Male","iOS","Control","0","0.00"
"1019475","United Kingdom","Male","Android","Control","0","0.00"
"1019476","Brazil","Male","Android","Treatment","0","0.00"
"1019477","Mexico","Female","iOS","Treatment","0","0.00"
"1019478","Brazil","Male","iOS","Treatment","0","0.00"
"1019479","USA","Female","iOS","Treatment","0","0.00"
"1019480","USA","Male","iOS","Control","0","0.00"
"1019481","Brazil","","iOS","Control","0","0.00"
"1019482","Germany","Female","Android","Treatment","0","0.00"
"1019483","USA","Female","iOS","Treatment","0","0.00"
"1019484","Mexico","","iOS","Treatment","0","0.00"
"1019485","Mexico","Male","Android","Treatment","0","0.00"
"1019486","USA","Female","Android","Control","0","0.00"
"1019487","USA","Female","Android","Control","0","0.00"
"1019488","Mexico","Male","Android","Control","0","0.00"
"1019489","Brazil","Female","Android","Treatment","0","0.00"
"1019490","Brazil","Female","Android","Treatment","0","0.00"
"1019491","France","","iOS","Control","0","0.00"
"1019492","United Kingdom","Male","Android","Control","0","0.00"
"1019493","France","","Android","Treatment","0","0.00"
"1019494","Turkey","Other","Android","Control","0","0.00"
"1019495","USA","","Android","Control","0","0.00"
"1019496","Germany","Male","Android","Treatment","0","0.00"
"1019497","Mexico","Female","iOS","Treatment","0","0.00"
"1019498","Spain","Female","iOS","Treatment","0","0.00"
"1019499","United Kingdom","Male","iOS","Treatment","0","0.00"
"1019500","United Kingdom","","Android","Treatment","0","0.00"
"1019501","Mexico","Female","iOS","Treatment","0","0.00"
"1019502","USA","Male","iOS","Control","0","0.00"
"1019503","Brazil","Other","Android","Treatment","0","0.00"
"1019504","USA","Male","iOS","Treatment","0","0.00"
"1019505","USA","","iOS","Control","0","0.00"
"1019506","France","Male","iOS","Treatment","0","0.00"
"1019507","Brazil","Male","Android","Treatment","0","0.00"
"1019508","Germany","Male","iOS","Control","0","0.00"
"1019509","Turkey","Male","iOS","Control","0","0.00"
"1019510","USA","Male","iOS","Control","0","0.00"
"1019511","USA","Male","iOS","Control","0","0.00"
"1019512","Brazil","Female","Android","Treatment","0","0.00"
"1019513","USA","Female","Android","Control","0","0.00"
"1019514","France","Male","iOS","Treatment","0","0.00"
"1019515","Germany","Male","Android","Control","0","0.00"
"1019516","Brazil","Female","Android","Treatment","0","0.00"
"1019517","Brazil","Male","Android","Treatment","0","0.00"
"1019518","USA","Male","Android","Control","0","0.00"
"1019519","Germany","Female","Android","Control","0","0.00"
"1019520","Brazil","Male","Android","Treatment","0","0.00"
"1019521","Mexico","","iOS","Control","0","0.00"
"1019522","USA","","Android","Treatment","0","0.00"
"1019523","USA","Male","iOS","Control","0","0.00"
"1019524","Mexico","Female","Android","Treatment","0","0.00"
"1019525","USA","","iOS","Control","0","0.00"
"1019526","Turkey","Female","Android","Control","0","0.00"
"1019527","USA","Female","iOS","Control","0","0.00"
"1019528","USA","Male","iOS","Control","0","0.00"
"1019529","United Kingdom","Male","Android","Control","0","0.00"
"1019530","United Kingdom","Female","Android","Treatment","0","0.00"
"1019531","Australia","","Android","Treatment","0","0.00"
"1019532","Australia","Female","Android","Control","0","0.00"
"1019533","Turkey","Male","Android","Treatment","0","0.00"
"1019534","France","Male","Android","Treatment","0","0.00"
"1019535","Brazil","Female","Android","Treatment","0","0.00"
"1019536","Brazil","Female","Android","Control","0","0.00"
"1019537","USA","Male","iOS","Control","0","0.00"
"1019538","Germany","Female","Android","Treatment","0","0.00"
"1019539","USA","Male","iOS","Control","0","0.00"
"1019540","Mexico","Male","Android","Treatment","0","0.00"
"1019541","Brazil","Female","iOS","Control","0","0.00"
"1019542","USA","Female","iOS","Treatment","0","0.00"
"1019543","USA","","Android","Treatment","0","0.00"
"1019544","France","Male","Android","Control","0","0.00"
"1019545","USA","Female","Android","Treatment","0","0.00"
"1019546","USA","Male","iOS","Control","0","0.00"
"1019547","Brazil","Female","Android","Control","0","0.00"
"1019548","Brazil","Male","Android","Control","0","0.00"
"1019549","USA","Female","iOS","Control","0","0.00"
"1019550","Germany","Male","Android","Treatment","0","0.00"
"1019551","Canada","Female","iOS","Control","0","0.00"
"1019552","USA","Male","Android","Control","0","0.00"
"1019553","USA","Female","Android","Control","0","0.00"
"1019554","France","","Android","Control","0","0.00"
"1019555","USA","Male","Android","Treatment","0","0.00"
"1019556","USA","Other","iOS","Control","0","0.00"
"1019557","USA","Male","iOS","Control","0","0.00"
"1019558","Turkey","Female","Android","Control","0","0.00"
"1019559","USA","Female","Android","Control","0","0.00"
"1019560","Brazil","Female","Android","Control","0","0.00"
"1019561","France","Male","iOS","Control","0","0.00"
"1019562","USA","Male","Android","Treatment","0","0.00"
"1019564","USA","","Android","Treatment","0","0.00"
"1019565","USA","","Android","Control","0","0.00"
"1019566","USA","","iOS","Treatment","0","0.00"
"1019567","Mexico","Male","iOS","Treatment","0","0.00"
"1019568","Turkey","Female","Android","Treatment","0","0.00"
"1019569","USA","Male","iOS","Treatment","0","0.00"
"1019570","USA","","Android","Control","0","0.00"
"1019571","France","Female","Android","Treatment","0","0.00"
"1019572","USA","Male","Android","Treatment","0","0.00"
"1019573","United Kingdom","Male","Android","Control","0","0.00"
"1019574","USA","Male","iOS","Control","0","0.00"
"1019575","Germany","Female","Android","Treatment","0","0.00"
"1019576","USA","Female","Android","Treatment","0","0.00"
"1019577","Turkey","Male","iOS","Control","0","0.00"
"1019578","Turkey","Male","Android","Treatment","0","0.00"
"1019579","Brazil","Female","Android","Treatment","0","0.00"
"1019580","USA","Female","Android","Control","0","0.00"
"1019581","France","Female","Android","Treatment","0","0.00"
"1019582","USA","","Android","Treatment","0","0.00"
"1019583","Brazil","Female","iOS","Control","0","0.00"
"1019584","France","Female","Android","Control","0","0.00"
"1019585","Germany","","iOS","Treatment","0","0.00"
"1019586","United Kingdom","Female","Android","Control","0","0.00"
"1019587","USA","Male","iOS","Treatment","0","0.00"
"1019588","Mexico","","Android","Treatment","0","0.00"
"1019589","France","Female","Android","Treatment","0","0.00"
"1019590","Brazil","Other","Android","Treatment","0","0.00"
"1019591","Brazil","","Android","Control","0","0.00"
"1019592","Brazil","Female","Android","Treatment","0","0.00"
"1019594","Germany","Female","iOS","Control","0","0.00"
"1019595","USA","Female","Android","Treatment","0","0.00"
"1019596","USA","Female","Android","Treatment","0","0.00"
"1019597","USA","Female","iOS","Control","0","0.00"
"1019598","Canada","Male","Android","Control","0","0.00"
"1019599","France","Male","iOS","Control","0","0.00"
"1019600","Turkey","Female","Android","Treatment","0","0.00"
"1019601","Mexico","","Android","Treatment","0","0.00"
"1019602","Mexico","Female","Android","Control","0","0.00"
"1019603","USA","Female","Android","Control","0","0.00"
"1019604","Germany","Male","Android","Control","0","0.00"
"1019605","Brazil","Female","iOS","Control","0","0.00"
"1019606","USA","Female","iOS","Control","0","0.00"
"1019607","USA","Female","iOS","Treatment","0","0.00"
"1019608","France","Other","Android","Treatment","0","0.00"
"1019609","Brazil","","iOS","Control","0","0.00"
"1019610","Germany","Male","iOS","Control","0","0.00"
"1019611","Turkey","Female","Android","Treatment","0","0.00"
"1019612","Australia","Male","Android","Treatment","0","0.00"
"1019613","USA","Female","Android","Treatment","0","0.00"
"1019614","Brazil","Female","Android","Treatment","0","0.00"
"1019615","Australia","Female","iOS","Treatment","0","0.00"
"1019616","Brazil","Female","Android","Control","0","0.00"
"1019617","Brazil","Female","iOS","Treatment","0","0.00"
"1019619","Brazil","Female","Android","Treatment","0","0.00"
"1019620","USA","Male","iOS","Control","0","0.00"
"1019621","USA","Male","Android","Treatment","0","0.00"
"1019622","Spain","Male","Android","Treatment","0","0.00"
"1019623","USA","Female","Android","Control","0","0.00"
"1019624","USA","Female","Android","Control","0","0.00"
"1019625","Germany","Female","Android","Control","0","0.00"
"1019626","France","Female","iOS","Control","0","0.00"
"1019627","Germany","Female","iOS","Control","0","0.00"
"1019628","Canada","Male","iOS","Control","0","0.00"
"1019629","Brazil","Female","iOS","Control","0","0.00"
"1019630","Brazil","Male","Android","Control","0","0.00"
"1019631","USA","","Android","Treatment","0","0.00"
"1019632","Brazil","Female","Android","Treatment","0","0.00"
"1019633","Spain","Male","Android","Treatment","0","0.00"
"1019634","Germany","Male","Android","Control","0","0.00"
"1019635","Spain","Female","iOS","Control","0","0.00"
"1019636","United Kingdom","Female","Android","Control","0","0.00"
"1019637","Spain","Male","Android","Control","0","0.00"
"1019638","France","Female","iOS","Treatment","0","0.00"
"1019639","Brazil","Male","Android","Treatment","0","0.00"
"1019640","Brazil","Female","iOS","Control","0","0.00"
"1019641","Germany","Male","Android","Control","0","0.00"
"1019642","Mexico","Female","Android","Treatment","0","0.00"
"1019643","Mexico","Male","Android","Treatment","0","0.00"
"1019644","United Kingdom","","Android","Control","0","0.00"
"1019645","USA","Female","Android","Treatment","0","0.00"
"1019646","Germany","Female","Android","Treatment","0","0.00"
"1019647","USA","Female","Android","Control","0","0.00"
"1019648","Turkey","Male","Android","Treatment","0","0.00"
"1019650","USA","","Android","Treatment","0","0.00"
"1019651","Mexico","Male","Android","Treatment","0","0.00"
"1019652","Brazil","Male","Android","Control","0","0.00"
"1019653","Germany","","Android","Control","0","0.00"
"1019654","Turkey","","iOS","Control","0","0.00"
"1019655","France","Female","iOS","Treatment","0","0.00"
"1019656","Brazil","","Android","Control","0","0.00"
"1019657","Canada","Female","Android","Control","0","0.00"
"1019658","Brazil","Male","Android","Treatment","0","0.00"
"1019659","Turkey","Male","iOS","Treatment","0","0.00"
"1019660","Brazil","Female","Android","Treatment","0","0.00"
"1019661","Mexico","Male","iOS","Control","0","0.00"
"1019662","Brazil","Other","iOS","Control","0","0.00"
"1019663","USA","Male","Android","Control","0","0.00"
"1019664","Brazil","Male","iOS","Control","0","0.00"
"1019666","Brazil","Female","Android","Control","0","0.00"
"1019667","United Kingdom","Male","Android","Treatment","0","0.00"
"1019668","USA","Male","Android","Control","0","0.00"
"1019669","Germany","Female","Android","Treatment","0","0.00"
"1019670","Brazil","Male","Android","Treatment","0","0.00"
"1019671","Turkey","Female","iOS","Control","0","0.00"
"1019673","Mexico","Male","Android","Treatment","0","0.00"
"1019674","Australia","","iOS","Treatment","0","0.00"
"1019675","France","Male","Android","Treatment","0","0.00"
"1019676","Mexico","","iOS","Control","0","0.00"
"1019677","Mexico","Male","Android","Control","0","0.00"
"1019678","Mexico","Female","","Treatment","0","0.00"
"1019679","Brazil","Male","Android","Treatment","0","0.00"
"1019680","United Kingdom","Male","iOS","Control","0","0.00"
"1019681","Canada","Female","Android","Control","0","0.00"
"1019682","Turkey","","Android","Treatment","0","0.00"
"1019683","Mexico","Female","iOS","Treatment","0","0.00"
"1019685","Turkey","Female","iOS","Treatment","0","0.00"
"1019686","Germany","Male","Android","Control","0","0.00"
"1019687","Brazil","Female","Android","Treatment","0","0.00"
"1019689","Brazil","Male","Android","Treatment","0","0.00"
"1019690","USA","Male","iOS","Control","0","0.00"
"1019691","Mexico","Female","Android","Treatment","0","0.00"
"1019692","USA","Other","Android","Treatment","0","0.00"
"1019694","United Kingdom","Female","Android","Control","0","0.00"
"1019695","Brazil","Male","Android","Treatment","0","0.00"
"1019696","Australia","Female","Android","Treatment","0","0.00"
"1019697","Mexico","Female","Android","Treatment","0","0.00"
"1019698","Turkey","Female","Android","Treatment","0","0.00"
"1019699","Turkey","Male","Android","Control","0","0.00"
"1019700","Brazil","Male","Android","Treatment","0","0.00"
"1019701","Brazil","Male","iOS","Treatment","0","0.00"
"1019702","Mexico","","iOS","Treatment","0","0.00"
"1019703","Canada","Male","iOS","Treatment","0","0.00"
"1019704","Canada","","iOS","Treatment","0","0.00"
"1019705","Brazil","Female","Android","Treatment","0","0.00"
"1019706","Turkey","Male","Android","Treatment","0","0.00"
"1019708","USA","Female","Android","Treatment","0","0.00"
"1019709","Mexico","Female","Android","Treatment","0","0.00"
"1019710","Germany","Other","Android","Control","0","0.00"
"1019711","Brazil","Female","Android","Control","0","0.00"
"1019712","USA","Female","Android","Treatment","0","0.00"
"1019713","Brazil","Female","Android","Control","0","0.00"
"1019714","USA","Female","iOS","Treatment","0","0.00"
"1019715","Brazil","Male","Android","Control","0","0.00"
